event,time_s,items,meshed,gen_ms,mesh_ms,total_or_frame_ms
upload,56.849,1,0.943
upload,56.897,1,1.093
upload,56.906,1,0.923
upload,56.916,1,0.818
upload,56.963,1,1.040
upload,56.973,1,0.875
upload,57.037,1,1.056
upload,57.094,1,1.125
upload,57.104,1,0.943
upload,57.159,1,0.969
upload,57.170,1,1.589
upload,57.224,1,0.991
upload,57.243,1,0.897
upload,57.307,1,0.883
upload,57.361,1,0.854
upload,57.426,1,0.906
upload,57.490,1,0.864
upload,57.499,1,0.784
upload,57.545,1,0.907
upload,57.556,1,0.927
upload,57.619,1,0.919
upload,57.674,1,0.889
upload,57.757,1,0.956
upload,57.812,1,0.850
upload,57.822,1,0.977
upload,57.887,1,1.009
upload,57.942,1,0.903
upload,57.952,1,0.786
upload,58.008,1,0.926
upload,58.073,1,1.295
upload,58.128,1,0.927
upload,58.137,1,0.790
upload,58.202,1,0.898
upload,58.275,1,0.922
upload,58.338,1,0.964
upload,58.393,1,0.960
upload,58.449,1,0.958
upload,58.459,1,0.861
upload,58.468,1,0.820
upload,58.523,1,0.999
upload,58.532,1,0.810
upload,58.588,1,0.939
upload,58.643,1,0.952
upload,58.653,1,0.787
upload,58.708,1,0.883
upload,58.717,1,0.772
upload,58.790,1,0.929
upload,58.835,1,0.904
upload,58.845,1,0.886
upload,58.855,1,0.809
upload,58.910,1,0.847
upload,58.919,1,0.816
upload,58.966,1,0.989
upload,58.976,1,0.886
upload,58.986,1,0.809
upload,59.033,1,1.022
upload,59.042,1,0.945
upload,59.097,1,0.896
upload,59.107,1,0.903
upload,59.162,1,0.922
upload,59.171,1,0.803
upload,59.226,1,0.868
upload,59.236,1,0.807
upload,59.309,1,0.902
upload,59.372,1,0.975
upload,59.427,1,0.909
upload,59.436,1,0.766
upload,59.483,1,1.005
upload,59.493,1,0.918
upload,59.502,1,0.799
upload,59.557,1,0.926
upload,59.620,1,0.948
upload,59.676,1,0.969
upload,59.685,1,0.802
upload,59.747,1,0.904
upload,59.757,1,0.834
upload,59.829,1,0.886
upload,59.893,1,1.039
upload,59.948,1,0.884
upload,60.002,1,0.854
upload,60.012,1,0.821
upload,60.085,1,1.003
upload,60.150,1,0.948
upload,60.213,1,0.909
upload,60.268,1,0.847
upload,60.277,1,0.858
upload,60.333,1,0.930
upload,60.387,1,0.947
upload,60.397,1,0.895
upload,60.452,1,0.893
upload,60.461,1,0.849
upload,60.525,1,0.865
upload,60.597,1,0.887
upload,60.642,1,0.894
upload,60.652,1,0.812
upload,60.662,1,0.827
upload,60.716,1,0.878
upload,60.725,1,0.796
upload,60.772,1,0.988
upload,60.782,1,0.893
upload,60.792,1,0.928
upload,60.848,1,0.920
upload,60.857,1,0.791
upload,60.903,1,0.927
upload,60.913,1,0.841
upload,60.968,1,0.902
upload,60.977,1,0.835
upload,61.032,1,0.842
upload,61.041,1,0.834
upload,61.114,1,0.953
upload,61.169,1,0.860
upload,61.179,1,0.878
upload,61.243,1,0.893
upload,61.290,1,1.003
upload,61.300,1,0.943
upload,61.310,1,0.924
upload,61.365,1,0.894
upload,61.419,1,0.885
upload,61.429,1,0.902
upload,61.484,1,0.850
upload,61.494,1,0.836
upload,61.558,1,0.905
upload,61.630,1,0.929
upload,61.676,1,0.886
upload,61.685,1,0.825
upload,61.695,1,0.921
upload,61.750,1,0.914
upload,61.760,1,0.933
upload,61.806,1,0.961
upload,61.817,1,0.994
upload,61.827,1,0.930
upload,61.883,1,0.939
upload,61.892,1,0.908
upload,61.939,1,0.972
upload,61.949,1,0.898
upload,62.003,1,0.887
upload,62.013,1,0.852
upload,62.068,1,0.869
upload,62.077,1,0.833
upload,62.159,1,1.033
upload,62.196,1,0.876
upload,62.207,1,0.941
upload,62.216,1,0.819
upload,62.281,1,0.900
upload,62.326,1,0.854
upload,62.335,1,0.803
upload,62.345,1,0.859
upload,62.391,1,0.825
upload,62.400,1,0.780
upload,62.456,1,1.010
upload,62.465,1,0.810
upload,62.520,1,0.864
upload,62.530,1,0.960
upload,62.584,1,0.883
upload,62.594,1,0.823
upload,62.668,1,0.868
upload,62.731,1,0.848
upload,62.796,1,0.902
upload,62.842,1,0.904
upload,62.851,1,0.818
upload,62.860,1,0.867
upload,62.907,1,0.992
upload,62.916,1,0.863
upload,62.970,1,0.865
upload,62.981,1,0.923
upload,63.035,1,0.843
upload,63.045,1,0.871
upload,63.110,1,0.898
upload,63.183,1,0.883
upload,63.248,1,0.926
upload,63.311,1,0.921
upload,63.358,1,1.013
upload,63.369,1,0.923
upload,63.379,1,0.847
upload,63.435,1,0.988
upload,63.491,1,0.943
upload,63.501,1,0.786
upload,63.555,1,0.937
upload,63.565,1,0.844
upload,63.619,1,0.856
upload,63.629,1,0.836
upload,63.702,1,0.859
upload,63.749,1,0.971
upload,63.759,1,0.894
upload,63.769,1,0.814
upload,63.815,1,0.882
upload,63.824,1,0.849
upload,63.879,1,0.922
upload,63.962,1,0.882
upload,64.007,1,0.847
upload,64.017,1,0.812
upload,64.026,1,0.861
upload,64.091,1,0.877
upload,64.137,1,0.913
upload,64.148,1,0.893
upload,64.157,1,0.825
upload,64.203,1,0.887
upload,64.212,1,0.812
upload,64.268,1,0.944
upload,64.278,1,1.041
upload,64.342,1,0.910
upload,64.397,1,0.863
upload,64.407,1,0.818
upload,64.479,1,0.898
upload,64.524,1,0.910
upload,64.543,1,0.861
upload,64.607,1,0.869
upload,64.656,1,1.180
upload,64.666,1,0.915
upload,64.676,1,0.877
upload,64.721,1,0.820
upload,64.731,1,0.875
upload,64.795,1,0.986
upload,64.850,1,0.880
upload,64.859,1,0.840
upload,64.923,1,0.960
upload,64.997,1,0.878
upload,65.044,1,1.008
upload,65.053,1,0.821
upload,65.063,1,0.856
upload,65.127,1,0.912
upload,65.174,1,1.002
upload,65.185,1,0.929
upload,65.195,1,0.898
upload,65.241,1,0.884
upload,65.250,1,0.783
upload,65.306,1,0.929
upload,65.369,1,0.865
upload,65.378,1,0.833
upload,65.434,1,0.906
upload,65.516,1,0.860
upload,65.561,1,1.013
upload,65.580,1,0.909
upload,65.644,1,0.870
upload,65.691,1,0.956
upload,65.701,1,0.834
upload,65.710,1,0.879
upload,65.756,1,1.042
upload,65.765,1,0.780
upload,65.820,1,0.891
upload,65.830,1,0.957
upload,65.894,1,0.923
upload,65.948,1,0.875
upload,65.958,1,0.831
upload,66.032,1,1.041
upload,66.078,1,0.972
upload,66.088,1,0.911
upload,66.098,1,0.869
upload,66.144,1,0.859
upload,66.153,1,0.748
upload,66.209,1,0.913
upload,66.292,1,0.903
upload,66.337,1,0.877
upload,66.356,1,0.913
upload,66.421,1,0.910
upload,66.467,1,1.007
upload,66.477,1,0.928
upload,66.487,1,0.816
upload,66.533,1,0.895
upload,66.542,1,0.848
upload,66.598,1,0.986
upload,66.608,1,0.869
upload,66.663,1,0.848
upload,66.672,1,0.859
upload,66.732,1,0.859
upload,66.815,1,0.891
upload,66.879,1,0.896
upload,66.943,1,0.878
upload,66.992,1,0.944
upload,67.003,1,0.882
upload,67.013,1,0.922
upload,67.059,1,1.001
upload,67.068,1,0.807
upload,67.125,1,0.999
upload,67.134,1,0.798
upload,67.190,1,0.918
upload,67.199,1,0.763
upload,67.254,1,0.942
upload,67.335,1,0.953
upload,67.390,1,0.977
upload,67.399,1,0.811
upload,67.444,1,0.880
upload,67.509,1,0.935
upload,67.518,1,0.779
job,67.561,4375,1099,655.824,40507.140,41162.964
